@relation 'pacman-data-weka.filters.unsupervised.attribute.Remove-R26,28-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C26-L5-weka.filters.unsupervised.attribute.AddExpression-Ea11-a1-NposxrelGUno-weka.filters.unsupervised.attribute.AddExpression-Ea12-a2-NposyrelGUno-weka.filters.unsupervised.attribute.AddExpression-Ea13-a1-NposxrelGDos-weka.filters.unsupervised.attribute.AddExpression-Ea14-a2-NposyrelGDos-weka.filters.unsupervised.attribute.AddExpression-Ea15-a1-NposxrelGTres-weka.filters.unsupervised.attribute.AddExpression-Ea16-a2-NposyrelGTres-weka.filters.unsupervised.attribute.AddExpression-Ea17-a1-NposxrelGCuatro-weka.filters.unsupervised.attribute.AddExpression-Ea18-a2-NposyrelGCuatro-weka.filters.unsupervised.attribute.Remove-R1-2,11-18-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,16-weka.filters.unsupervised.attribute.Remove-R13'

@attribute LegalWest {0,1}
@attribute LegalEast {0,1}
@attribute LegalNorth {0,1}
@attribute LegalSouth {0,1}
@attribute GUno {True,False}
@attribute GDos {True,False}
@attribute GTres {True,False}
@attribute GCuatro {True,False}
@attribute distGUno numeric
@attribute distGDos numeric
@attribute distGTres numeric
@attribute distGCuatro numeric
@attribute movaleatorio {0,1}
@attribute distComida numeric
@attribute posxrelGUno numeric
@attribute posyrelGUno numeric
@attribute posxrelGDos numeric
@attribute posyrelGDos numeric
@attribute posxrelGTres numeric
@attribute posyrelGTres numeric
@attribute posxrelGCuatro numeric
@attribute posyrelGCuatro numeric
@attribute class {West,East,South,North,Stop}

@data
1,1,1,0,False,False,True,False,0,0,7,0,1,-1,-6,-2,-4,-2,7,0,0,-2,East
1,1,0,1,False,False,True,False,0,0,12,0,1,-1,-4,-3,-2,-3,11,1,2,-3,East
1,1,1,0,False,False,True,False,0,0,13,0,1,-1,-4,-2,-2,-2,12,1,2,-2,East
1,1,1,0,False,False,True,False,0,0,14,0,1,-1,-5,-2,-3,-2,12,2,1,-2,East
1,1,1,0,False,False,True,False,0,0,13,0,1,-1,-6,-2,-4,-2,11,2,0,-2,East
1,1,1,0,False,False,True,False,0,0,13,0,1,-1,-7,-2,-5,-2,10,3,-1,-2,East
1,1,1,0,False,False,True,False,0,0,9,0,0,-1,-6,-2,-4,-2,9,0,0,-2,East
1,1,1,0,False,False,True,False,0,0,11,0,1,-1,-4,-2,-2,-2,10,1,2,-2,East
1,1,1,0,False,False,True,False,0,0,9,0,0,-1,-5,-2,-3,-2,9,0,1,-2,East
1,1,1,0,False,False,True,False,0,0,8,0,1,-1,-6,-2,-4,-2,7,1,0,-2,East
1,1,0,1,False,False,True,False,0,0,9,0,1,-1,-5,-3,-3,-3,8,-1,1,-3,East
1,1,1,0,False,False,True,False,0,0,8,0,1,-1,-5,-2,-3,-2,7,1,1,-2,East
1,1,1,0,False,False,True,False,0,0,13,0,1,-1,-2,-2,0,-2,11,2,4,-2,East
1,1,1,0,False,False,True,False,0,0,13,0,1,-1,-3,-2,-1,-2,10,3,3,-2,East
1,1,1,0,False,False,True,False,0,0,11,0,0,-1,-4,-2,-2,-2,8,3,2,-2,East
1,1,1,0,False,False,True,False,0,0,13,0,1,-1,-4,-2,-2,-2,10,3,2,-2,East
1,1,1,0,False,False,True,False,0,0,12,0,1,-1,-5,-2,-3,-2,9,3,1,-2,East
1,1,1,0,False,False,True,False,0,0,11,0,1,-1,-6,-2,-4,-2,8,3,0,-2,East
1,1,1,0,False,False,True,False,0,0,13,0,0,-1,-6,-2,-4,-2,10,3,0,-2,East
1,1,1,0,False,False,True,False,0,0,11,0,1,-1,-6,-2,-4,-2,8,3,0,-2,East
1,1,1,0,False,False,True,False,0,0,11,0,1,-1,-7,-2,-5,-2,8,3,-1,-2,East
1,1,0,1,False,False,True,False,0,0,10,0,0,-1,-4,-3,-2,-3,10,0,2,-3,East
1,1,0,1,False,False,True,False,0,0,11,0,1,-1,-5,-3,-3,-3,11,0,1,-3,East
1,1,1,1,False,False,True,False,0,0,10,0,1,-1,-6,-3,-4,-3,9,1,0,-3,East
1,1,0,1,False,False,True,False,0,0,9,0,1,-1,-7,-3,-5,-3,8,1,-1,-3,East
1,1,0,1,False,False,True,False,0,0,9,0,1,-1,-7,-3,-5,-3,8,1,-1,-3,East
1,1,0,1,False,False,True,False,0,0,11,0,1,-1,-5,-3,-3,-3,9,2,1,-3,East
1,1,0,1,False,False,True,False,0,0,13,0,1,-1,-5,-3,-3,-3,11,2,1,-3,East
1,1,1,1,False,False,True,False,0,0,12,0,1,-1,-6,-3,-4,-3,10,2,0,-3,East
1,1,0,1,False,False,True,False,0,0,11,0,0,-1,-7,-3,-5,-3,9,2,-1,-3,East
1,1,1,0,False,False,True,False,0,0,11,0,1,-1,-8,-2,-6,-2,8,3,-2,-2,East
1,1,1,0,False,False,True,False,0,0,13,0,1,-1,-6,-2,-4,-2,11,2,0,-2,East
1,1,0,1,False,False,True,False,0,0,10,0,1,-1,-7,-3,-5,-3,10,0,-1,-3,East
1,1,0,1,False,False,True,False,0,0,8,0,1,-1,-8,-3,-6,-3,8,0,-2,-3,East
1,1,0,1,False,False,True,False,0,0,7,0,0,-1,-8,-3,-6,-3,7,0,-2,-3,East
1,1,0,1,False,False,True,False,0,0,10,0,1,-1,-7,-3,-5,-3,10,0,-1,-3,East
1,1,0,1,False,False,True,False,0,0,9,0,1,-1,-8,-3,-6,-3,9,0,-2,-3,East
1,1,0,1,False,False,True,False,0,0,9,0,1,-1,-9,-3,-7,-3,8,-1,-3,-3,East
1,1,1,0,False,False,True,False,0,0,7,0,0,-1,-10,-2,-8,-2,6,1,-4,-2,East
1,1,0,1,False,False,True,False,0,0,5,0,1,-1,-11,-3,-9,-3,4,-1,-5,-3,East
1,1,1,0,False,False,True,False,0,0,6,0,1,-1,-9,-2,-7,-2,5,1,-3,-2,East
1,1,1,0,False,False,True,False,0,0,6,0,0,-1,-10,-2,-8,-2,5,1,-4,-2,East
1,1,1,0,False,False,True,False,0,0,6,0,1,-1,-9,-2,-7,-2,5,1,-3,-2,East
1,1,1,0,False,False,True,False,0,0,4,0,1,-1,-9,-2,-7,-2,4,0,-3,-2,East
1,1,1,0,False,False,True,False,0,0,10,0,1,-1,-7,-2,-5,-2,7,3,-1,-2,East
1,1,1,0,False,False,True,False,0,0,9,0,1,-1,-8,-2,-6,-2,7,2,-2,-2,East
1,1,1,0,False,False,True,False,0,0,8,0,0,-1,-7,-2,-5,-2,8,0,-1,-2,East
1,1,0,1,False,False,True,False,0,0,7,0,1,-1,-7,-3,-5,-3,7,0,-1,-3,East
1,1,0,1,False,False,True,False,0,0,13,0,1,-1,-6,-5,-4,-5,11,-2,0,-5,East
1,1,0,0,False,False,True,False,0,0,15,0,1,-1,-3,-5,-1,-5,14,-1,3,-5,East
0,1,0,1,False,False,True,False,0,0,13,0,1,-1,0,-5,2,-5,13,0,6,-5,East
0,1,0,1,False,False,True,False,0,0,14,0,1,-1,0,-5,2,-5,13,-1,6,-5,East
0,1,0,1,False,False,True,False,0,0,14,0,1,-1,0,-5,2,-5,13,-1,6,-5,East
0,1,0,1,False,False,True,False,0,0,16,0,0,-1,0,-5,2,-5,13,-3,6,-5,East
0,1,0,1,False,False,True,False,0,0,16,0,1,-1,0,-5,2,-5,13,-3,6,-5,East
0,1,0,1,False,False,True,False,0,0,16,0,1,-1,0,-5,2,-5,13,-3,6,-5,East
0,1,0,1,False,False,True,False,0,0,15,0,1,-1,0,-5,2,-5,13,-2,6,-5,East
1,1,0,0,False,False,True,False,0,0,15,0,1,-1,-1,-5,1,-5,13,-2,5,-5,East
1,1,0,0,False,False,True,False,0,0,16,0,1,-1,-2,-5,0,-5,13,-3,4,-5,East
1,1,0,0,False,False,True,False,0,0,15,0,1,-1,-3,-5,-1,-5,12,-3,3,-5,East
1,1,0,0,False,False,True,False,0,0,16,0,1,-1,-3,-5,-1,-5,13,-3,3,-5,East
1,1,0,0,False,False,True,False,0,0,15,0,1,-1,-4,-5,-2,-5,12,-3,2,-5,East
1,1,0,0,False,False,True,False,0,0,14,0,1,-1,-3,-5,-1,-5,12,-2,3,-5,East
1,1,0,0,False,False,True,False,0,0,14,0,0,-1,-4,-5,-2,-5,11,-3,2,-5,East
1,1,0,0,False,False,True,False,0,0,13,0,1,-1,-3,-5,-1,-5,10,-3,3,-5,East
1,1,0,0,False,False,True,False,0,0,12,0,1,-1,-3,-5,-1,-5,9,-3,3,-5,East
1,1,0,0,False,False,True,False,0,0,14,0,1,-1,-3,-5,-1,-5,11,-3,3,-5,East
1,1,0,0,False,False,True,False,0,0,13,0,0,-1,-4,-5,-2,-5,10,-3,2,-5,East
1,1,0,0,False,False,True,False,0,0,9,0,1,-1,-4,-5,-2,-5,7,-2,2,-5,East
1,1,0,0,False,False,True,False,0,0,8,0,1,-1,-4,-5,-2,-5,6,-2,2,-5,East
1,1,0,0,False,False,True,False,0,0,9,0,1,-1,-4,-5,-2,-5,6,-3,2,-5,East
1,1,0,0,False,False,True,False,0,0,7,0,1,-1,-5,-5,-3,-5,5,-2,1,-5,East
1,1,0,1,False,False,True,False,0,0,7,0,1,-1,-6,-5,-4,-5,5,-2,0,-5,East
1,1,0,0,False,False,True,False,0,0,6,0,1,-1,-7,-5,-5,-5,4,-2,-1,-5,East
1,1,0,0,False,False,True,False,0,0,8,0,1,-1,-7,-5,-5,-5,5,-3,-1,-5,East
1,1,0,0,False,False,True,False,0,0,6,0,1,-1,-8,-5,-6,-5,3,-3,-2,-5,East
1,1,0,0,False,False,True,False,0,0,4,0,1,-1,-7,-5,-5,-5,2,-2,-1,-5,East
1,1,0,0,False,False,True,False,0,0,4,0,1,-1,-7,-5,-5,-5,2,-2,-1,-5,East
1,1,0,0,False,False,True,False,0,0,2,0,0,-1,-8,-5,-6,-5,0,-2,-2,-5,East
1,1,0,0,False,False,True,False,0,0,2,0,1,-1,-9,-5,-7,-5,0,-2,-3,-5,East
1,1,0,0,False,False,True,False,0,0,3,0,1,-1,-10,-5,-8,-5,-1,-2,-4,-5,East
1,1,0,0,False,False,True,False,0,0,4,0,1,-1,-9,-5,-7,-5,-2,-2,-3,-5,East
1,1,0,0,False,False,True,False,0,0,5,0,1,-1,-10,-5,-8,-5,-3,-2,-4,-5,East
1,1,0,0,False,False,True,False,0,0,4,0,1,-1,-10,-5,-8,-5,-2,-2,-4,-5,East
1,1,0,0,False,False,True,False,0,0,4,0,1,-1,-11,-5,-9,-5,-1,-3,-5,-5,East
1,1,0,0,False,False,True,False,0,0,4,0,1,-1,-11,-5,-9,-5,2,-2,-5,-5,East
1,1,0,0,False,False,True,False,0,0,5,0,1,-1,-9,-5,-7,-5,3,-2,-3,-5,East
1,1,0,0,False,False,True,False,0,0,4,0,0,-1,-10,-5,-8,-5,2,-2,-4,-5,East
1,1,0,0,False,False,True,False,0,0,6,0,1,-1,-8,-5,-6,-5,4,-2,-2,-5,East
1,1,0,0,False,False,True,False,0,0,6,0,1,-1,-9,-5,-7,-5,4,-2,-3,-5,East
1,1,0,0,False,False,True,False,0,0,12,0,1,-1,-4,-5,-2,-5,9,-3,2,-5,East
1,1,0,0,False,False,True,False,0,0,11,0,1,-1,-5,-5,-3,-5,8,-3,1,-5,East
1,1,0,0,False,False,True,False,0,0,9,0,1,-1,-4,-5,-2,-5,6,-3,2,-5,East
1,1,0,0,False,False,True,False,0,0,8,0,1,-1,-5,-5,-3,-5,5,-3,1,-5,East
1,1,0,0,False,False,True,False,0,0,8,0,1,-1,-5,-5,-3,-5,6,-2,1,-5,East
1,1,0,1,False,False,True,False,0,0,8,0,1,-1,-6,-5,-4,-5,5,-3,0,-5,East
1,1,1,1,False,False,True,False,0,0,6,0,1,-1,-6,-3,-4,-3,5,-1,0,-3,East
1,1,0,1,False,False,True,False,0,0,6,0,1,-1,-7,-3,-5,-3,5,-1,-1,-3,East
1,1,1,0,False,False,True,False,0,0,10,0,1,-1,-6,-2,-4,-2,9,1,0,-2,East
1,1,1,0,False,False,True,False,0,0,10,0,1,-1,-7,-2,-5,-2,9,1,-1,-2,East
1,1,1,0,False,False,True,False,0,0,8,0,1,-1,-7,-2,-5,-2,7,1,-1,-2,East
1,1,0,1,False,False,True,False,0,0,10,0,1,-1,-6,-5,-4,-5,7,-3,0,-5,East
1,1,0,0,False,False,True,False,0,0,10,0,1,-1,-7,-5,-5,-5,7,-3,-1,-5,East
1,1,0,0,False,False,True,False,0,0,8,0,1,-1,-8,-5,-6,-5,6,-2,-2,-5,East
1,1,0,0,False,False,True,False,0,0,6,0,1,-1,-9,-5,-7,-5,4,-2,-3,-5,East
1,1,0,0,False,False,True,False,0,0,6,0,1,-1,-10,-5,-8,-5,4,-2,-4,-5,East
1,1,0,0,False,False,True,False,0,0,4,0,1,-1,-11,-5,-9,-5,2,-2,-5,-5,East
1,1,0,0,False,False,True,False,0,0,3,0,1,-1,-12,-5,-10,-5,0,-3,-6,-5,East
1,1,0,1,False,False,True,False,0,0,4,0,1,-1,-13,-5,-11,-5,-1,-3,-7,-5,East
1,1,0,0,False,False,True,False,0,0,4,0,1,-1,-14,-5,-12,-5,-1,-3,-8,-5,East
1,1,0,0,False,False,True,False,0,0,4,0,1,-1,-14,-5,-12,-5,-1,-3,-8,-5,East
1,1,0,0,False,False,True,False,0,0,6,0,1,-1,-10,-5,-8,-5,3,-3,-4,-5,East
1,1,0,0,False,False,True,False,0,0,5,0,1,-1,-11,-5,-9,-5,2,-3,-5,-5,East
1,1,0,0,False,False,True,False,0,0,3,0,1,-1,-12,-5,-10,-5,1,-2,-6,-5,East
1,1,0,0,False,False,True,False,0,0,2,0,1,-1,-12,-5,-10,-5,0,-2,-6,-5,East
1,1,0,1,False,False,True,False,0,0,4,0,0,-1,-13,-5,-11,-5,-2,-2,-7,-5,East
1,1,0,0,False,False,True,False,0,0,4,0,1,-1,-14,-5,-12,-5,-2,-2,-8,-5,East
1,1,0,1,False,False,True,False,0,0,3,0,1,-1,-13,-5,-11,-5,-1,-2,-7,-5,East
1,1,0,0,False,False,True,False,0,0,5,0,1,-1,-12,-5,-10,-5,-2,-3,-6,-5,East
1,1,0,0,False,False,True,False,0,0,5,0,1,-1,-11,-5,-9,-5,-2,-3,-5,-5,East
1,1,0,0,False,False,True,False,0,0,5,0,1,-1,-9,-5,-7,-5,2,-3,-3,-5,East
1,1,0,0,False,False,True,False,0,0,4,0,1,-1,-10,-5,-8,-5,2,-2,-4,-5,East
1,1,0,0,False,False,True,False,0,0,5,0,1,-1,-9,-5,-7,-5,3,-2,-3,-5,East
1,1,0,0,False,False,True,False,0,0,5,0,1,-1,-9,-5,-7,-5,3,-2,-3,-5,East
1,1,0,0,False,False,True,False,0,0,3,0,1,-1,-10,-5,-8,-5,1,-2,-4,-5,East
1,1,0,0,False,False,True,False,0,0,4,0,1,-1,-11,-5,-9,-5,1,-3,-5,-5,East
1,1,0,0,False,False,True,False,0,0,4,0,1,-1,-12,-5,-10,-5,1,-3,-6,-5,East
1,1,0,1,False,False,True,False,0,0,4,0,1,-1,-13,-5,-11,-5,-1,-3,-7,-5,East
1,1,0,0,False,False,True,False,0,0,5,0,1,-1,-14,-5,-12,-5,-2,-3,-8,-5,East
1,1,0,1,False,False,True,False,0,0,6,0,1,-1,-13,-5,-11,-5,-4,-2,-7,-5,East
1,1,0,0,False,False,True,False,0,0,6,0,1,-1,-14,-5,-12,-5,-4,-2,-8,-5,East
1,1,0,0,False,False,True,False,0,0,7,0,1,-1,-14,-5,-12,-5,-4,-3,-8,-5,East
1,1,0,0,False,False,True,False,0,0,3,0,1,-1,-12,-5,-10,-5,-1,-2,-6,-5,East
1,1,0,0,False,False,True,False,0,0,5,0,1,-1,-11,-5,-9,-5,2,-3,-5,-5,East
1,1,0,0,False,False,True,False,0,0,7,0,1,-1,-8,-5,-6,-5,7,0,-2,-5,East
1,1,0,0,False,False,True,False,0,0,7,0,1,-1,-9,-5,-7,-5,6,-1,-3,-5,East
1,1,0,0,False,False,True,False,0,0,7,0,1,-1,-10,-5,-8,-5,5,-2,-4,-5,East
1,1,0,1,False,False,True,False,0,0,13,0,1,-1,-6,-5,-4,-5,10,-3,0,-5,East
1,1,1,1,False,False,True,False,0,0,13,0,0,-1,-6,-3,-4,-3,11,2,0,-3,East
1,1,0,1,False,False,True,False,0,0,13,0,1,-1,-5,-3,-3,-3,12,1,1,-3,East
1,1,1,0,False,False,True,False,0,0,16,0,1,-1,-4,-2,-2,-2,13,3,2,-2,East
1,1,1,0,False,False,True,False,0,0,15,0,0,-1,-5,-2,-3,-2,12,3,1,-2,East
1,1,0,1,False,False,True,False,0,0,13,0,1,-1,-5,-3,-3,-3,12,1,1,-3,East
1,1,1,1,False,False,True,False,0,0,12,0,0,-1,-6,-3,-4,-3,11,1,0,-3,East
1,1,1,0,False,False,True,False,0,0,11,0,1,-1,-7,-2,-5,-2,10,1,-1,-2,East
1,1,1,0,False,False,True,False,0,0,11,0,1,-1,-7,-2,-5,-2,10,1,-1,-2,East
1,1,1,1,False,False,True,False,0,0,12,0,1,-1,-6,-3,-4,-3,11,1,0,-3,East
1,1,0,1,False,False,True,False,0,0,11,0,1,-1,-7,-3,-5,-3,10,1,-1,-3,East
1,1,0,1,False,False,True,False,0,0,9,0,1,-1,-7,-3,-5,-3,9,0,-1,-3,East
1,1,0,1,False,False,True,False,0,0,8,0,0,-1,-8,-3,-6,-3,8,0,-2,-3,East
1,1,0,1,False,False,True,False,0,0,8,0,1,-1,-8,-3,-6,-3,8,0,-2,-3,East
1,1,1,0,False,False,True,False,0,0,7,0,1,-1,-8,-2,-6,-2,7,0,-2,-2,East
1,1,1,0,False,False,True,False,0,0,8,0,1,-1,-5,-2,-3,-2,8,0,1,-2,East
1,1,1,1,False,False,True,False,0,0,6,0,1,-1,-6,-3,-4,-3,5,-1,0,-3,East
1,1,0,1,False,False,True,False,0,0,5,0,0,-1,-7,-3,-5,-3,4,-1,-1,-3,East
1,1,1,1,False,False,True,False,0,0,6,0,0,-1,-6,-3,-4,-3,5,-1,0,-3,East
1,1,0,1,False,False,True,False,0,0,6,0,1,-1,-5,-3,-3,-3,6,0,1,-3,East
1,1,0,1,False,False,True,False,0,0,7,0,1,-1,-5,-3,-3,-3,6,-1,1,-3,East
1,1,1,0,False,False,True,False,0,0,5,0,0,-1,-5,-2,-3,-2,5,0,1,-2,East
1,1,1,0,False,False,True,False,0,0,5,0,1,-1,-6,-2,-4,-2,4,1,0,-2,East
0,1,0,1,True,True,True,True,7,7,13,15,1,-1,5,-2,7,0,10,-3,15,0,East
1,1,0,0,True,True,True,True,6,6,12,14,1,-1,4,-2,6,0,9,-3,14,0,East
1,1,0,0,True,True,True,True,5,5,11,13,1,-1,3,-2,5,0,8,-3,13,0,East
1,1,0,0,True,True,True,True,4,4,10,12,1,-1,2,-2,4,0,7,-3,12,0,East
1,1,0,0,True,True,True,True,3,3,9,11,1,-1,1,-2,3,0,6,-3,11,0,East
1,1,0,0,True,True,True,True,6,6,12,14,1,-1,4,-2,6,0,9,-3,14,0,East
1,1,0,0,True,True,True,True,5,5,11,13,1,-1,3,-2,5,0,8,-3,13,0,East
1,1,0,0,True,True,True,True,5,5,11,13,1,-1,3,-2,5,0,8,-3,13,0,East
0,1,1,1,True,True,True,True,5,9,11,17,1,-1,5,0,7,2,10,-1,15,2,East
0,1,1,1,True,True,True,True,5,9,11,17,1,-1,5,0,7,2,10,-1,15,2,East
0,1,1,1,True,True,True,True,5,9,11,17,1,-1,5,0,7,2,10,-1,15,2,East
1,1,0,1,True,True,True,True,4,8,10,16,1,-1,4,0,6,2,9,-1,14,2,East
1,1,0,1,True,True,True,True,4,8,10,16,1,-1,4,0,6,2,9,-1,14,2,East
1,1,1,0,True,True,True,True,4,8,8,16,0,-1,3,1,5,3,8,0,13,3,East
1,1,1,0,True,True,True,True,4,8,8,16,1,-1,3,1,5,3,8,0,13,3,East
1,1,1,0,True,True,True,True,3,7,7,15,1,-1,2,1,4,3,7,0,12,3,East
1,1,1,0,True,True,True,True,3,7,7,15,0,-1,2,1,4,3,7,0,12,3,East
1,1,1,0,True,True,True,True,2,6,6,14,1,-1,1,1,3,3,6,0,11,3,East
1,1,1,0,True,True,True,True,1,5,5,13,1,-1,0,1,2,3,5,0,10,3,East
1,1,1,0,True,True,True,True,2,4,4,12,1,-1,-1,1,1,3,4,0,9,3,East
1,1,1,0,True,True,True,True,3,3,3,11,1,-1,-2,1,0,3,3,0,8,3,East
1,1,1,0,True,True,True,True,4,4,2,10,1,-1,-3,1,-1,3,2,0,7,3,East
1,1,1,0,True,True,True,True,5,5,1,9,1,-1,-4,1,-2,3,1,0,6,3,East
1,1,1,0,True,True,False,True,4,4,0,10,1,-1,-3,1,-1,3,-4,-2,7,3,East
1,1,1,0,True,True,False,True,4,4,0,10,1,-1,-3,1,-1,3,-4,-2,7,3,East
1,1,1,0,True,True,False,True,5,5,0,9,0,-1,-4,1,-2,3,-5,-2,6,3,East
1,1,1,0,True,True,False,True,2,6,0,14,1,-1,1,1,3,3,0,-2,11,3,East
1,1,0,1,False,True,False,True,0,4,0,12,1,-1,-5,-3,2,2,-1,-3,10,2,East
1,1,1,0,False,True,False,True,0,4,0,12,1,-1,-6,-2,1,3,-2,-2,9,3,East
1,1,0,0,False,True,False,True,0,2,0,10,1,-1,-5,-5,2,0,-1,-5,10,0,East
1,1,0,1,False,True,False,True,0,1,0,9,1,-1,-6,-5,1,0,-2,-5,9,0,East
1,1,0,0,False,False,False,True,0,0,0,8,1,-1,-7,-5,-5,-5,-3,-5,8,0,East
1,1,0,1,False,False,False,True,0,0,0,9,1,-1,-6,-5,-4,-5,-2,-5,9,0,East
1,1,0,0,False,False,False,True,0,0,0,8,1,-1,-7,-5,-5,-5,-3,-5,8,0,East
1,1,0,0,False,False,False,True,0,0,0,7,1,-1,-8,-5,-6,-5,-4,-5,7,0,East
1,1,0,0,False,False,False,True,0,0,0,6,1,-1,-9,-5,-7,-5,-5,-5,6,0,East
1,1,0,0,False,False,False,True,0,0,0,6,0,-1,-9,-5,-7,-5,-5,-5,6,0,East
1,1,0,0,False,False,False,True,0,0,0,5,1,-1,-10,-5,-8,-5,-6,-5,5,0,East
1,1,0,0,False,False,False,True,0,0,0,5,1,-1,-10,-5,-8,-5,-6,-5,5,0,East
1,1,0,0,False,False,False,True,0,0,0,4,1,-1,-11,-5,-9,-5,-7,-5,4,0,East
1,1,0,0,False,False,False,True,0,0,0,3,1,-1,-12,-5,-10,-5,-8,-5,3,0,East
1,1,0,1,False,False,False,True,0,0,0,2,1,-1,-13,-5,-11,-5,-9,-5,2,0,East
0,1,1,1,True,True,True,True,6,7,6,8,1,3,0,6,3,4,1,5,5,2,East
1,1,1,1,True,True,True,True,6,7,4,6,1,2,-1,5,3,4,0,4,5,2,East
0,1,1,0,True,True,True,True,5,8,8,9,1,4,0,5,4,4,3,5,4,4,East
1,1,1,1,True,True,True,True,6,9,7,9,1,2,-1,5,5,4,2,5,5,3,East
1,1,1,1,True,True,True,True,6,7,6,8,0,2,-1,5,5,2,2,4,5,4,East
0,1,1,1,True,True,True,True,3,7,4,7,1,1,1,2,4,-3,2,2,6,1,East
0,1,1,1,True,True,True,True,4,8,1,5,1,2,2,2,4,-4,0,1,5,1,East
1,1,1,1,True,True,False,True,4,8,0,6,0,3,2,2,4,-4,3,-6,4,1,East
1,1,1,1,True,True,False,True,3,7,0,4,0,2,1,2,3,-4,2,-6,3,2,East
1,1,1,1,True,True,False,True,3,7,0,4,0,3,1,2,3,-4,1,-6,2,1,East
1,1,1,1,True,True,False,True,3,5,0,2,0,4,-1,2,1,-4,0,-6,2,1,East
1,1,1,1,False,True,False,False,0,5,0,0,0,1,-3,-8,1,-4,1,-8,0,1,East
1,1,1,1,False,True,False,False,0,4,0,0,0,5,-4,-5,1,-3,0,-5,2,-5,East
1,1,1,1,False,True,False,False,0,3,0,0,0,7,-5,-4,1,-2,-1,-4,1,-4,East
1,1,1,1,False,True,False,False,0,2,0,0,1,7,-4,-3,2,0,0,-3,2,-3,East
1,1,1,1,False,True,False,False,0,2,0,0,1,7,-4,-3,2,0,0,-3,2,-3,East
0,1,1,1,True,True,True,True,5,4,5,4,0,2,0,5,1,3,1,4,2,2,East
0,1,0,1,False,False,False,True,0,0,0,5,1,3,0,-9,2,-9,4,-9,2,-3,East
0,1,1,1,False,False,False,True,0,0,0,4,1,2,0,-8,2,-8,4,-8,2,-2,East
1,1,0,1,False,False,False,True,0,0,0,4,1,2,-1,-9,1,-9,3,-9,1,-3,East
0,1,1,1,False,False,False,True,0,0,0,4,1,2,0,-8,2,-8,4,-8,2,-2,East
0,1,0,1,False,False,False,True,0,0,0,5,1,3,0,-9,2,-9,4,-9,2,-3,East
1,1,0,1,False,False,False,True,0,0,0,4,1,2,-1,-9,1,-9,3,-9,1,-3,East
1,1,0,1,False,False,False,True,0,0,0,3,1,1,-2,-9,0,-9,2,-9,0,-3,East
0,1,0,1,True,True,True,True,10,6,9,16,1,14,4,-6,5,-1,9,0,13,-4,South
0,0,1,1,True,True,True,True,9,6,8,16,1,13,4,-5,5,-1,7,1,12,-3,South
0,0,1,1,True,True,True,True,12,9,7,15,1,13,5,-7,7,-2,6,1,13,-3,South
0,1,1,1,True,True,True,True,10,9,9,13,1,12,4,-6,7,-2,7,2,13,-1,South
1,1,0,1,True,True,True,True,7,5,10,12,1,11,-1,-6,4,1,8,2,12,-1,South
1,1,1,1,True,True,True,True,5,7,10,12,1,10,0,-5,4,3,8,2,11,0,South
0,1,1,1,True,True,True,True,5,7,11,12,1,11,2,-3,4,3,10,1,11,1,South
0,1,1,1,True,True,True,True,5,7,13,13,1,10,3,-2,4,3,11,2,12,2,South
0,1,1,1,True,True,True,True,7,9,14,13,1,10,4,-3,5,4,13,1,10,2,South
0,0,1,1,True,True,True,True,5,10,15,14,1,9,3,-2,5,5,13,2,10,4,South
0,1,1,1,True,True,True,True,2,9,15,15,1,10,2,0,5,4,12,3,10,4,South
0,1,1,1,True,True,True,True,5,11,17,14,1,11,4,1,5,6,13,4,10,5,South
1,1,1,1,True,True,True,True,3,9,17,13,1,10,2,1,6,3,13,4,8,5,South
0,1,1,1,False,True,True,True,0,8,13,15,1,10,0,-4,7,1,11,2,10,5,South
1,1,1,1,False,True,True,True,0,1,10,12,0,8,-3,-3,0,-1,10,0,7,6,South
1,1,1,1,False,False,True,True,0,0,10,10,1,7,-4,-3,-2,-3,9,-1,5,6,South
1,1,1,1,False,False,True,True,0,0,10,10,1,6,-5,-3,-3,-3,9,-1,4,6,South
0,1,1,1,False,False,True,True,0,0,17,15,1,10,0,-4,2,-4,17,0,11,4,South
1,0,1,1,False,False,True,True,0,0,6,7,1,8,-9,-5,-7,-5,4,-2,6,2,South
1,1,1,1,False,False,True,True,0,0,7,8,0,10,-8,-4,-6,-4,6,-1,4,4,South
1,1,0,1,False,False,True,True,0,0,4,7,1,8,-10,-4,-8,-4,4,0,3,3,South
1,0,1,1,False,False,True,True,0,0,4,7,1,9,-10,-3,-8,-3,4,0,4,4,South
1,1,1,1,False,False,True,True,0,0,5,9,0,12,-7,-3,-5,-3,5,0,6,3,South
1,1,0,1,False,False,True,True,0,0,8,10,1,12,-6,-4,-4,-4,6,-2,7,3,South
1,1,0,1,False,False,True,True,0,0,7,11,1,12,-6,-4,-4,-4,6,-1,7,4,South
1,1,1,1,False,False,True,True,0,0,7,13,1,13,-6,-3,-4,-3,6,1,7,5,South
1,1,0,1,False,False,True,True,0,0,10,11,1,12,-6,-4,-4,-4,6,4,7,3,South
1,1,1,1,False,False,True,True,0,0,10,15,1,14,-5,-3,-3,-3,6,4,9,5,South
