@relation 'pacman-data-weka.filters.unsupervised.attribute.AddExpression-Ea11-a1-NposxrelGUno-weka.filters.unsupervised.attribute.AddExpression-Ea12-a2-NposyrelGUno-weka.filters.unsupervised.attribute.AddExpression-Ea13-a1-NposxrelGDos-weka.filters.unsupervised.attribute.AddExpression-Ea14-a2-NposyrelGDos-weka.filters.unsupervised.attribute.AddExpression-Ea15-a1-NposxrelGTres-weka.filters.unsupervised.attribute.AddExpression-Ea16-a2-NposyrelGTres-weka.filters.unsupervised.attribute.AddExpression-Ea17-a1-NposxrelGCuatro-weka.filters.unsupervised.attribute.AddExpression-Ea18-a2-NposyrelGCuatro-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,28'

@attribute posx numeric
@attribute posy numeric
@attribute LegalWest {0,1}
@attribute LegalEast {0,1}
@attribute LegalNorth {0,1}
@attribute LegalSouth {0,1}
@attribute GUno {True,False}
@attribute GDos {True,False}
@attribute GTres {True,False}
@attribute GCuatro {True,False}
@attribute posxGUno numeric
@attribute posyGUno numeric
@attribute posxGDos numeric
@attribute posyGDos numeric
@attribute posxGTres numeric
@attribute posyGTres numeric
@attribute posxGCuatro numeric
@attribute posyGCuatro numeric
@attribute distGUno numeric
@attribute distGDos numeric
@attribute distGTres numeric
@attribute distGCuatro numeric
@attribute fantasmaCercano numeric
@attribute movaleatorio {0,1}
@attribute distComida numeric
@attribute score numeric
@attribute class {West,East,South,North,Stop}
@attribute posxrelGUno numeric
@attribute posyrelGUno numeric
@attribute posxrelGDos numeric
@attribute posyrelGDos numeric
@attribute posxrelGTres numeric
@attribute posyrelGTres numeric
@attribute posxrelGCuatro numeric
@attribute posyrelGCuatro numeric
@attribute scoreNext numeric

@data
6,3,1,1,1,0,False,False,True,True,1,1,3,1,13,9,16,8,0,0,13,14,0,1,15,341,East,-5,-2,-3,-2,7,6,10,5,340
7,3,1,1,1,0,False,False,True,True,1,1,3,1,14,9,16,7,0,0,13,12,0,1,14,340,Stop,-6,-2,-4,-2,7,6,9,4,339
7,3,1,1,1,0,False,False,True,True,1,1,3,1,13,9,15,7,0,0,12,13,0,0,14,339,West,-6,-2,-4,-2,6,6,8,4,338
6,3,1,1,1,0,False,False,True,True,1,1,3,1,13,9,15,8,0,0,13,15,0,1,15,338,Stop,-5,-2,-3,-2,7,6,9,5,337
6,3,1,1,1,0,False,False,True,True,1,1,3,1,13,9,16,8,0,0,13,16,0,1,15,337,West,-5,-2,-3,-2,7,6,10,5,336
5,3,1,1,1,0,False,False,True,True,1,1,3,1,13,9,17,8,0,0,14,17,0,1,16,336,East,-4,-2,-2,-2,8,6,12,5,335
6,3,1,1,1,0,False,False,True,True,1,1,3,1,13,9,17,8,0,0,13,15,0,1,15,335,North,-5,-2,-3,-2,7,6,11,5,334
6,4,1,1,1,1,False,False,True,True,1,1,3,1,12,9,16,8,0,0,11,15,0,1,14,334,North,-5,-3,-3,-3,6,5,10,4,333
6,5,1,1,0,1,False,False,True,True,1,1,3,1,12,8,16,9,0,0,9,13,0,1,13,333,West,-5,-4,-3,-4,6,3,10,4,332
5,5,1,1,0,1,False,False,True,True,1,1,3,1,13,8,15,9,0,0,11,14,0,1,14,332,Stop,-4,-4,-2,-4,8,3,10,4,331
5,5,1,1,0,1,False,False,True,True,1,1,3,1,13,7,15,9,0,0,10,13,0,0,14,331,Stop,-4,-4,-2,-4,8,2,10,4,330
5,5,1,1,0,1,False,False,True,True,1,1,3,1,13,7,15,8,0,0,10,13,0,1,14,330,South,-4,-4,-2,-4,8,2,10,3,329
5,4,1,1,1,1,False,False,True,True,1,1,3,1,13,8,15,8,0,0,12,15,0,1,15,329,East,-4,-3,-2,-3,8,4,10,4,328
6,4,1,1,1,1,False,False,True,True,1,1,3,1,13,8,15,9,0,0,11,13,0,1,14,328,East,-5,-3,-3,-3,7,4,9,5,327
7,4,1,1,1,1,False,False,True,True,1,1,3,1,13,9,14,9,0,0,11,13,0,1,13,327,East,-6,-3,-4,-3,6,5,7,5,326
8,4,1,1,1,1,False,False,True,True,1,1,3,1,12,9,14,10,0,0,9,12,0,1,12,326,East,-7,-3,-5,-3,4,5,6,6,325
9,4,1,1,1,1,False,False,True,True,1,1,3,1,12,9,14,10,0,0,8,12,0,1,11,325,South,-8,-3,-6,-3,3,5,5,6,324
9,3,1,1,1,0,False,False,True,True,1,1,3,1,12,8,14,11,0,0,8,12,0,1,12,324,Stop,-8,-2,-6,-2,3,5,5,8,323
9,3,1,1,1,0,False,False,True,True,1,1,3,1,12,9,13,11,0,0,9,13,0,0,12,323,Stop,-8,-2,-6,-2,3,6,4,8,322
9,3,1,1,1,0,False,False,True,True,1,1,3,1,12,9,14,11,0,0,9,12,0,1,12,322,Stop,-8,-2,-6,-2,3,6,5,8,321
9,3,1,1,1,0,False,False,True,True,1,1,3,1,12,8,14,10,0,0,8,11,0,1,12,321,Stop,-8,-2,-6,-2,3,5,5,7,320
9,3,1,1,1,0,False,False,True,True,1,1,3,1,12,7,14,9,0,0,7,12,0,1,12,320,North,-8,-2,-6,-2,3,4,5,6,319
9,4,1,1,1,1,False,False,True,True,1,1,3,1,13,7,14,10,0,0,7,12,0,1,11,319,North,-8,-3,-6,-3,4,3,5,6,318
9,5,1,1,1,1,False,False,True,True,1,1,3,1,13,7,14,11,0,0,6,10,0,1,10,318,East,-8,-4,-6,-4,4,2,5,6,317
10,5,1,1,1,1,False,False,True,True,1,1,3,1,13,7,14,10,0,0,5,10,0,1,9,317,South,-9,-4,-7,-4,3,2,4,5,316
10,4,1,1,1,1,False,False,True,True,1,1,3,1,14,7,14,11,0,0,7,12,0,1,10,316,North,-9,-3,-7,-3,4,3,4,7,315
10,5,1,1,1,1,False,False,True,True,1,1,3,1,13,7,15,11,0,0,5,12,0,0,9,315,South,-9,-4,-7,-4,3,2,5,6,314
10,4,1,1,1,1,False,False,True,True,1,1,3,1,13,8,16,11,0,0,7,12,0,0,10,314,East,-9,-3,-7,-3,3,4,6,7,313
11,4,1,0,1,1,False,False,True,True,1,1,3,1,13,9,15,11,0,0,7,10,0,1,9,313,South,-10,-3,-8,-3,2,5,4,7,312
11,3,1,0,1,0,False,False,True,True,1,1,3,1,13,8,14,11,0,0,7,11,0,1,10,312,West,-10,-2,-8,-2,2,5,3,8,311
10,3,1,1,1,0,False,False,True,True,1,1,3,1,13,9,14,11,0,0,9,13,0,1,11,311,East,-9,-2,-7,-2,3,6,4,8,310
11,3,1,0,1,0,False,False,True,True,1,1,3,1,13,8,15,11,0,0,7,12,0,1,10,310,Stop,-10,-2,-8,-2,2,5,4,8,309
11,3,1,0,1,0,False,False,True,True,1,1,3,1,13,8,15,11,0,0,7,12,0,1,10,309,North,-10,-2,-8,-2,2,5,4,8,308
11,4,1,0,1,1,False,False,True,True,1,1,3,1,12,8,15,11,0,0,5,12,0,1,9,308,South,-10,-3,-8,-3,1,4,4,7,307
11,3,1,0,1,0,False,False,True,True,1,1,3,1,13,8,16,11,0,0,7,14,0,1,10,307,Stop,-10,-2,-8,-2,2,5,5,8,306
11,3,1,0,1,0,False,False,True,True,1,1,3,1,12,8,17,11,0,0,6,13,0,0,10,306,Stop,-10,-2,-8,-2,1,5,6,8,305
11,3,1,0,1,0,False,False,True,True,1,1,3,1,12,9,16,11,0,0,7,13,0,1,10,305,West,-10,-2,-8,-2,1,6,5,8,304
10,3,1,1,1,0,False,False,True,True,1,1,3,1,12,8,16,11,0,0,7,15,0,1,11,304,East,-9,-2,-7,-2,2,5,6,8,303
11,3,1,0,1,0,False,False,True,True,1,1,3,1,12,7,17,11,0,0,5,14,0,1,10,303,North,-10,-2,-8,-2,1,4,6,8,302
11,4,1,0,1,1,False,False,True,True,1,1,3,1,12,7,17,11,0,0,4,12,0,1,9,302,West,-10,-3,-8,-3,1,3,6,7,301
10,4,1,1,1,1,False,False,True,True,1,1,3,1,12,7,16,11,0,0,5,14,0,1,10,301,West,-9,-3,-7,-3,2,3,6,7,300
9,4,1,1,1,1,False,False,True,True,1,1,3,1,13,7,17,11,0,0,7,14,0,1,11,300,North,-8,-3,-6,-3,4,3,8,7,299
9,5,1,1,1,1,False,False,True,True,1,1,3,1,13,8,16,11,0,0,7,13,0,1,10,299,West,-8,-4,-6,-4,4,3,7,6,298
8,5,1,1,1,1,False,False,True,True,1,1,3,1,13,8,16,11,0,0,8,15,0,0,11,298,East,-7,-4,-5,-4,5,3,8,6,297
9,5,1,1,1,1,False,False,True,True,1,1,3,1,14,8,17,11,0,0,8,15,0,0,10,297,East,-8,-4,-6,-4,5,3,8,6,296
10,5,1,1,1,1,False,False,True,True,1,1,3,1,14,8,18,11,0,0,7,13,0,0,9,296,East,-9,-4,-7,-4,4,3,8,6,295
11,5,1,1,0,1,False,False,True,True,1,1,3,1,15,8,17,11,0,0,7,11,0,1,8,295,South,-10,-4,-8,-4,4,3,6,6,294
11,4,1,0,1,1,False,False,True,True,1,1,3,1,14,8,16,11,0,0,7,12,0,1,9,294,South,-10,-3,-8,-3,3,4,5,7,293
11,3,1,0,1,0,False,False,True,True,1,1,3,1,13,8,16,11,0,0,7,12,0,1,10,293,North,-10,-2,-8,-2,2,5,5,8,292
11,4,1,0,1,1,False,False,True,True,1,1,3,1,13,7,15,11,0,0,5,10,0,1,9,292,South,-10,-3,-8,-3,2,3,4,7,291
11,3,1,0,1,0,False,False,True,True,1,1,3,1,12,7,14,11,0,0,5,10,0,1,10,291,Stop,-10,-2,-8,-2,1,4,3,8,290
11,3,1,0,1,0,False,False,True,True,1,1,3,1,12,8,14,10,0,0,6,9,0,1,10,290,North,-10,-2,-8,-2,1,5,3,7,289
11,4,1,0,1,1,False,False,True,True,1,1,3,1,13,8,14,9,0,0,6,7,0,1,9,289,South,-10,-3,-8,-3,2,4,3,5,288
11,3,1,0,1,0,False,False,True,True,1,1,3,1,12,8,14,8,0,0,6,8,0,0,10,288,North,-10,-2,-8,-2,1,5,3,5,287
11,4,1,0,1,1,False,False,True,True,1,1,3,1,12,8,14,8,0,0,5,8,0,1,9,287,North,-10,-3,-8,-3,1,4,3,4,286
11,5,1,1,0,1,False,False,True,True,1,1,3,1,12,9,15,8,0,0,5,6,0,1,8,286,East,-10,-4,-8,-4,1,4,4,3,285
12,5,1,1,0,0,False,False,True,True,1,1,3,1,12,9,15,7,0,0,4,6,0,1,7,285,Stop,-11,-4,-9,-4,0,4,3,2,284
12,5,1,1,0,0,False,False,True,True,1,1,3,1,13,9,16,7,0,0,5,7,0,1,7,284,East,-11,-4,-9,-4,1,4,4,2,283
13,5,1,1,0,1,False,False,True,True,1,1,3,1,13,9,17,7,0,0,4,7,0,1,6,283,Stop,-12,-4,-10,-4,0,4,4,2,282
13,5,1,1,0,1,False,False,True,True,1,1,3,1,13,8,17,8,0,0,3,8,0,1,6,282,Stop,-12,-4,-10,-4,0,3,4,3,281
13,5,1,1,0,1,False,False,True,True,1,1,3,1,14,8,17,9,0,0,4,7,0,1,6,281,East,-12,-4,-10,-4,1,3,4,4,280
14,5,1,1,1,1,False,False,True,True,1,1,3,1,14,8,17,8,0,0,3,7,0,0,5,280,North,-13,-4,-11,-4,0,3,3,3,279
14,6,0,0,1,1,False,False,True,True,1,1,3,1,13,8,18,8,0,0,3,6,0,1,4,279,Stop,-13,-5,-11,-5,-1,2,4,2,278
14,6,0,0,1,1,False,False,True,True,1,1,3,1,13,8,18,8,0,0,3,5,0,1,4,278,North,-13,-5,-11,-5,-1,2,4,2,277
14,7,1,1,1,1,False,False,True,True,1,1,3,1,12,8,18,7,0,0,3,5,0,1,3,277,North,-13,-6,-11,-6,-2,1,4,0,276
14,8,1,1,1,1,False,False,True,True,1,1,3,1,12,9,18,8,0,0,3,4,0,1,2,276,North,-13,-7,-11,-7,-2,1,4,0,275
14,9,1,1,1,1,False,False,True,True,1,1,3,1,13,9,18,8,0,0,1,6,0,1,1,275,North,-13,-8,-11,-8,-1,0,4,-1,374
14,10,0,0,1,1,False,False,True,True,1,1,3,1,13,8,18,7,0,0,3,7,0,1,-1,374,North,-13,-9,-11,-9,-1,-2,4,-3,373
14,11,1,1,0,1,False,False,True,True,1,1,3,1,13,9,18,7,0,0,3,7,0,1,-1,373,Stop,-13,-10,-11,-10,-1,-2,4,-4,372
14,11,1,1,0,1,False,False,True,True,1,1,3,1,14,9,17,7,0,0,2,6,0,0,-1,372,Stop,-13,-10,-11,-10,0,-2,3,-4,371
14,11,1,1,0,1,False,False,True,True,1,1,3,1,15,9,17,8,0,0,3,7,0,1,-1,371,Stop,-13,-10,-11,-10,1,-2,3,-3,370
14,11,1,1,0,1,False,False,True,True,1,1,3,1,15,8,18,8,0,0,4,6,0,1,-1,370,South,-13,-10,-11,-10,1,-3,4,-3,369
14,10,0,0,1,1,False,False,True,True,1,1,3,1,15,7,18,9,0,0,4,5,0,1,-1,369,North,-13,-9,-11,-9,1,-3,4,-1,368
14,11,1,1,0,1,False,False,True,True,1,1,3,1,14,7,18,9,0,0,4,7,0,1,-1,368,Stop,-13,-10,-11,-10,0,-4,4,-2,367
14,11,1,1,0,1,False,False,True,True,1,1,3,1,13,7,18,8,0,0,5,7,0,1,-1,367,West,-13,-10,-11,-10,-1,-4,4,-3,366
13,11,1,1,0,0,False,False,True,True,1,1,3,1,13,7,18,8,0,0,4,9,0,1,-1,366,Stop,-12,-10,-10,-10,0,-4,5,-3,365
13,11,1,1,0,0,False,False,True,True,1,1,3,1,14,7,18,7,0,0,5,8,0,1,-1,365,Stop,-12,-10,-10,-10,1,-4,5,-4,364
13,11,1,1,0,0,False,False,True,True,1,1,3,1,14,7,17,7,0,0,5,7,0,0,-1,364,Stop,-12,-10,-10,-10,1,-4,4,-4,363
13,11,1,1,0,0,False,False,True,True,1,1,3,1,14,6,16,7,0,0,6,7,0,1,-1,363,East,-12,-10,-10,-10,1,-5,3,-4,362
14,11,1,1,0,1,False,False,True,True,1,1,3,1,14,6,16,7,0,0,5,5,0,1,-1,362,East,-13,-10,-11,-10,0,-5,2,-4,361
15,11,1,1,0,0,False,False,True,True,1,1,3,1,14,5,16,8,0,0,7,3,0,1,-1,361,Stop,-14,-10,-12,-10,-1,-6,1,-3,360
15,11,1,1,0,0,False,False,True,True,1,1,3,1,15,5,16,9,0,0,6,3,0,1,-1,360,East,-14,-10,-12,-10,0,-6,1,-2,359
16,11,1,1,0,0,False,False,True,True,1,1,3,1,16,5,16,9,0,0,6,3,0,1,-1,359,Stop,-15,-10,-13,-10,0,-6,0,-2,358
16,11,1,1,0,0,False,False,True,True,1,1,3,1,17,5,15,9,0,0,7,3,0,1,-1,358,West,-15,-10,-13,-10,1,-6,-1,-2,357
15,11,1,1,0,0,False,False,True,True,1,1,3,1,18,5,15,9,0,0,9,2,0,1,-1,357,Stop,-14,-10,-12,-10,3,-6,0,-2,356
15,11,1,1,0,0,False,False,True,True,1,1,3,1,17,5,15,9,0,0,8,3,0,0,-1,356,Stop,-14,-10,-12,-10,2,-6,0,-2,355
15,11,1,1,0,0,False,False,True,True,1,1,3,1,17,4,14,9,0,0,9,2,0,1,-1,355,West,-14,-10,-12,-10,2,-7,-1,-2,354
14,11,1,1,0,1,False,False,True,True,1,1,3,1,17,3,14,10,0,0,11,1,0,1,-1,354,Stop,-13,-10,-11,-10,3,-8,0,-1,553
14,11,1,1,0,1,False,False,True,False,1,1,3,1,17,4,14,10,0,0,10,0,0,1,-1,553,West,-13,-10,-11,-10,3,-7,0,-1,552
13,11,1,1,0,0,False,False,True,False,1,1,3,1,17,3,7,1,0,0,12,0,0,1,-1,552,West,-12,-10,-10,-10,4,-8,-6,-10,551
12,11,1,1,0,0,False,False,True,False,1,1,3,1,18,3,7,1,0,0,14,0,0,1,-1,551,Stop,-11,-10,-9,-10,6,-8,-5,-10,550
12,11,1,1,0,0,False,False,True,False,1,1,3,1,18,4,7,1,0,0,13,0,0,1,-1,550,Stop,-11,-10,-9,-10,6,-7,-5,-10,549
12,11,1,1,0,0,False,False,True,False,1,1,3,1,18,5,7,1,0,0,12,0,0,1,-1,549,East,-11,-10,-9,-10,6,-6,-5,-10,548
13,11,1,1,0,0,False,False,True,False,1,1,3,1,18,5,7,1,0,0,11,0,0,0,-1,548,Stop,-12,-10,-10,-10,5,-6,-6,-10,547
13,11,1,1,0,0,False,False,True,False,1,1,3,1,18,6,7,1,0,0,10,0,0,1,-1,547,West,-12,-10,-10,-10,5,-5,-6,-10,546
12,11,1,1,0,0,False,False,True,False,1,1,3,1,18,6,7,1,0,0,11,0,0,1,-1,546,West,-11,-10,-9,-10,6,-5,-5,-10,545
11,11,1,1,0,1,False,False,True,False,1,1,3,1,18,5,7,1,0,0,13,0,0,1,-1,545,East,-10,-10,-8,-10,7,-6,-4,-10,544
12,11,1,1,0,0,False,False,True,False,1,1,3,1,18,4,7,1,0,0,13,0,0,1,-1,544,West,-11,-10,-9,-10,6,-7,-5,-10,543
11,11,1,1,0,1,False,False,True,False,1,1,3,1,17,4,7,1,0,0,13,0,0,1,-1,543,East,-10,-10,-8,-10,6,-7,-4,-10,542
12,11,1,1,0,0,False,False,True,False,1,1,3,1,16,4,7,1,0,0,11,0,0,1,-1,542,West,-11,-10,-9,-10,4,-7,-5,-10,541
11,11,1,1,0,1,False,False,True,False,1,1,3,1,15,4,7,1,0,0,11,0,0,1,-1,541,West,-10,-10,-8,-10,4,-7,-4,-10,540
10,11,1,1,0,1,False,False,True,False,1,1,3,1,15,5,7,1,0,0,11,0,0,0,-1,540,West,-9,-10,-7,-10,5,-6,-3,-10,539
9,11,1,1,0,0,False,False,True,False,1,1,3,1,14,5,7,1,0,0,11,0,0,1,-1,539,West,-8,-10,-6,-10,5,-6,-2,-10,538
8,11,1,1,0,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,13,0,0,1,-1,538,East,-7,-10,-5,-10,6,-7,-1,-10,537
9,11,1,1,0,0,False,False,True,False,1,1,3,1,13,4,7,1,0,0,11,0,0,1,-1,537,East,-8,-10,-6,-10,4,-7,-2,-10,536
10,11,1,1,0,1,False,False,True,False,1,1,3,1,13,4,7,1,0,0,10,0,0,1,-1,536,West,-9,-10,-7,-10,3,-7,-3,-10,535
9,11,1,1,0,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,12,0,0,1,-1,535,West,-8,-10,-6,-10,4,-8,-2,-10,534
8,11,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,14,0,0,1,-1,534,East,-7,-10,-5,-10,6,-8,-1,-10,533
9,11,1,1,0,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,12,0,0,1,-1,533,West,-8,-10,-6,-10,5,-7,-2,-10,532
8,11,1,1,0,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,13,0,0,0,-1,532,West,-7,-10,-5,-10,6,-7,-1,-10,531
7,11,1,1,0,0,False,False,True,False,1,1,3,1,15,4,7,1,0,0,15,0,0,1,-1,531,West,-6,-10,-4,-10,8,-7,0,-10,530
6,11,1,1,0,1,False,False,True,False,1,1,3,1,16,4,7,1,0,0,17,0,0,1,-1,530,South,-5,-10,-3,-10,10,-7,1,-10,529
6,10,1,0,1,1,False,False,True,False,1,1,3,1,16,5,7,1,0,0,15,0,0,1,-1,529,South,-5,-9,-3,-9,10,-5,1,-9,528
6,9,1,1,1,1,False,False,True,False,1,1,3,1,15,5,7,1,0,0,13,0,0,1,-1,528,West,-5,-8,-3,-8,9,-4,1,-8,527
5,9,1,1,1,1,False,False,True,False,1,1,3,1,15,4,7,1,0,0,15,0,0,1,-1,527,West,-4,-8,-2,-8,10,-5,2,-8,526
4,9,1,1,0,1,False,False,True,False,1,1,3,1,15,3,7,1,0,0,17,0,0,1,-1,526,West,-3,-8,-1,-8,11,-6,3,-8,525
3,9,1,1,0,1,False,False,True,False,1,1,3,1,16,3,7,1,0,0,19,0,0,1,-1,525,East,-2,-8,0,-8,13,-6,4,-8,524
4,9,1,1,0,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,19,0,0,0,-1,524,South,-3,-8,-1,-8,13,-6,3,-8,523
4,8,1,1,1,1,False,False,True,False,1,1,3,1,17,4,7,1,0,0,17,0,0,0,-1,523,East,-3,-7,-1,-7,13,-4,3,-7,522
5,8,1,1,1,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,17,0,0,0,-1,522,East,-4,-7,-2,-7,12,-5,2,-7,521
6,8,1,1,1,1,False,False,True,False,1,1,3,1,18,3,7,1,0,0,17,0,0,0,-1,521,East,-5,-7,-3,-7,12,-5,1,-7,520
7,8,1,1,1,1,False,False,True,False,1,1,3,1,18,3,7,1,0,0,16,0,0,0,-1,520,East,-6,-7,-4,-7,11,-5,0,-7,519
8,8,1,1,1,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,14,0,0,0,-1,519,East,-7,-7,-5,-7,9,-5,-1,-7,518
9,8,1,1,1,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,13,0,0,0,-1,518,East,-8,-7,-6,-7,8,-5,-2,-7,517
10,8,1,0,1,1,False,False,True,False,1,1,3,1,17,4,7,1,0,0,11,0,0,1,-1,517,North,-9,-7,-7,-7,7,-4,-3,-7,516
10,9,1,1,1,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,13,0,0,1,-1,516,West,-9,-8,-7,-8,8,-5,-3,-8,515
9,9,1,1,0,1,False,False,True,False,1,1,3,1,17,4,7,1,0,0,13,0,0,1,-1,515,West,-8,-8,-6,-8,8,-5,-2,-8,514
8,9,1,1,0,1,False,False,True,False,1,1,3,1,17,5,7,1,0,0,13,0,0,1,-1,514,West,-7,-8,-5,-8,9,-4,-1,-8,513
7,9,1,1,0,1,False,False,True,False,1,1,3,1,17,4,7,1,0,0,15,0,0,1,-1,513,Stop,-6,-8,-4,-8,10,-5,0,-8,512
7,9,1,1,0,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,16,0,0,1,-1,512,South,-6,-8,-4,-8,10,-6,0,-8,511
7,8,1,1,1,1,False,False,True,False,1,1,3,1,16,3,7,1,0,0,14,0,0,1,-1,511,South,-6,-7,-4,-7,9,-5,0,-7,510
7,7,1,1,1,0,False,False,True,False,1,1,3,1,15,3,7,1,0,0,12,0,0,0,-1,510,East,-6,-6,-4,-6,8,-4,0,-6,509
8,7,1,1,1,1,False,False,True,False,1,1,3,1,16,3,7,1,0,0,12,0,0,0,-1,509,East,-7,-6,-5,-6,8,-4,-1,-6,508
9,7,1,1,1,1,False,False,True,False,1,1,3,1,16,3,7,1,0,0,11,0,0,0,-1,508,East,-8,-6,-6,-6,7,-4,-2,-6,507
10,7,1,0,1,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,11,0,0,1,-1,507,Stop,-9,-6,-7,-6,7,-4,-3,-6,506
10,7,1,0,1,1,False,False,True,False,1,1,3,1,16,3,7,1,0,0,10,0,0,1,-1,506,North,-9,-6,-7,-6,6,-4,-3,-6,505
10,8,1,0,1,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,12,0,0,1,-1,505,North,-9,-7,-7,-7,7,-5,-3,-7,504
10,9,1,1,1,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,13,0,0,1,-1,504,West,-9,-8,-7,-8,7,-6,-3,-8,503
9,9,1,1,0,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,14,0,0,1,-1,503,East,-8,-8,-6,-8,8,-6,-2,-8,502
10,9,1,1,1,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,13,0,0,1,-1,502,South,-9,-8,-7,-8,7,-6,-3,-8,501
10,8,1,0,1,1,False,False,True,False,1,1,3,1,17,4,7,1,0,0,11,0,0,1,-1,501,Stop,-9,-7,-7,-7,7,-4,-3,-7,500
10,8,1,0,1,1,False,False,True,False,1,1,3,1,16,4,7,1,0,0,10,0,0,0,-1,500,West,-9,-7,-7,-7,6,-4,-3,-7,499
9,8,1,1,1,1,False,False,True,False,1,1,3,1,16,3,7,1,0,0,12,0,0,0,-1,499,East,-8,-7,-6,-7,7,-5,-2,-7,498
10,8,1,0,1,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,12,0,0,1,-1,498,West,-9,-7,-7,-7,7,-5,-3,-7,497
9,8,1,1,1,1,False,False,True,False,1,1,3,1,16,3,7,1,0,0,12,0,0,1,-1,497,East,-8,-7,-6,-7,7,-5,-2,-7,496
10,8,1,0,1,1,False,False,True,False,1,1,3,1,16,3,7,1,0,0,11,0,0,1,-1,496,West,-9,-7,-7,-7,6,-5,-3,-7,495
9,8,1,1,1,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,13,0,0,1,-1,495,North,-8,-7,-6,-7,8,-5,-2,-7,494
9,9,1,1,0,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,14,0,0,1,-1,494,South,-8,-8,-6,-8,8,-6,-2,-8,493
9,8,1,1,1,1,False,False,True,False,1,1,3,1,18,3,7,1,0,0,14,0,0,1,-1,493,East,-8,-7,-6,-7,9,-5,-2,-7,492
10,8,1,0,1,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,12,0,0,1,-1,492,North,-9,-7,-7,-7,8,-4,-3,-7,491
10,9,1,1,1,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,13,0,0,0,-1,491,North,-9,-8,-7,-8,8,-5,-3,-8,490
10,10,0,1,1,1,False,False,True,False,1,1,3,1,17,4,7,1,0,0,13,0,0,1,-1,490,North,-9,-9,-7,-9,7,-6,-3,-9,489
10,11,1,1,0,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,15,0,0,1,-1,489,West,-9,-10,-7,-10,8,-7,-3,-10,488
9,11,1,1,0,0,False,False,True,False,1,1,3,1,18,3,7,1,0,0,17,0,0,1,-1,488,Stop,-8,-10,-6,-10,9,-8,-2,-10,487
9,11,1,1,0,0,False,False,True,False,1,1,3,1,18,3,7,1,0,0,17,0,0,1,-1,487,Stop,-8,-10,-6,-10,9,-8,-2,-10,486
9,11,1,1,0,0,False,False,True,False,1,1,3,1,18,4,7,1,0,0,16,0,0,1,-1,486,Stop,-8,-10,-6,-10,9,-7,-2,-10,485
9,11,1,1,0,0,False,False,True,False,1,1,3,1,18,3,7,1,0,0,17,0,0,1,-1,485,Stop,-8,-10,-6,-10,9,-8,-2,-10,484
9,11,1,1,0,0,False,False,True,False,1,1,3,1,18,4,7,1,0,0,16,0,0,1,-1,484,East,-8,-10,-6,-10,9,-7,-2,-10,483
10,11,1,1,0,1,False,False,True,False,1,1,3,1,18,5,7,1,0,0,14,0,0,0,-1,483,Stop,-9,-10,-7,-10,8,-6,-3,-10,482
10,11,1,1,0,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,15,0,0,1,-1,482,Stop,-9,-10,-7,-10,8,-7,-3,-10,481
10,11,1,1,0,1,False,False,True,False,1,1,3,1,18,5,7,1,0,0,14,0,0,1,-1,481,East,-9,-10,-7,-10,8,-6,-3,-10,480
11,11,1,1,0,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,14,0,0,1,-1,480,South,-10,-10,-8,-10,7,-7,-4,-10,479
11,10,1,0,1,1,False,False,True,False,1,1,3,1,18,3,7,1,0,0,14,0,0,1,-1,479,West,-10,-9,-8,-9,7,-7,-4,-9,478
10,10,0,1,1,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,14,0,0,1,-1,478,Stop,-9,-9,-7,-9,8,-6,-3,-9,477
10,10,0,1,1,1,False,False,True,False,1,1,3,1,18,3,7,1,0,0,15,0,0,1,-1,477,North,-9,-9,-7,-9,8,-7,-3,-9,476
10,11,1,1,0,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,15,0,0,1,-1,476,Stop,-9,-10,-7,-10,7,-8,-3,-10,475
